Chapter	Text_no	Hymn
13	1-3	The King spoke :-- O Grandfather! How did Visnu, the Powerful, the Cause of the world, perform the Devî Yajña? Whose help did he receive and what priests with their knowledge of the Vedas did he engage, kindly tell all these to me in special details. I will very attentively hear first this Devî Yajña, performed by Visnu; and then I will make arrangements to do that myself accordingly.
13	4	Vyâsa said :-- O noble one! Hear in detail that very wonderful thing, how Visnu celebrated the Devî Yajña comformably to the rules laid down in the S’âstras.
13	5	When Brahmâ, Visnu, and Mahes’a were each given powers by the Devî, the Goddess of the Universe, and when they parted, these three Devas became free from their womanhood, while they were coming back in their aerial cars and turned out men, as they were before.
13	6	These three Devas, found the great ocean before them. They brought out world from it; and built, in that world, dwelling abodes; and they themselves began to live in some of them.
13	7	That world became fixed, steady and the supporter of all beings when the Goddess imparted the power of fixture, steadiness, and the power of supporting to the world. The earth, filled with marrow, then, became fixed and the great supporter by Her power.
13	8-10	O King! The name of this earth is Medinî, since it was made out of the marrow of the two Asuras Madhu and Kaitabha. This earth is termed Dharâ because it supports all; is termed Prithvî because it is very capacious; and it is called Mahî because it is great, since it supports so many beings. O King! the Ananta serpent is holding it on her thousand-hoods. To make the earth remain solid and compact, Brahmâ built at places mountains. As iron nails in a log of wood, so these hills and mountains within this earth made it fixed. Therefore the Pundits call these mountains “Mahîdhara,” holder of the earth.
13	11	O King! Thus the golden Meru, the great mountain, many Yojanas wide, adorned with many golden mountain peaks was created.
13	12	Next Marîchi, Nârada, Atri, Pulastya, Pulaha, Kratu, Daksa, and Vas’istha were created by Brahmâ; these are the Brahmâ’s mental sons (sons created by the sheer power of mind).
13	13	The son Kas’yapa was born to Marîchi and thirteen daughters were born of Daksa. From these daughters and out of the seed of Kas’yapa, various Devas and Daityas were born.
13	14	Then human beings, animals, serpents and many other classes were created. This is called the Kâsyapî S’rîsti or the Kas’yapa’s creation.
13	15	Next Svâyambhava Manu sprang from the lower half of Brahmâ; and the daughter named S'atarûpâ came out of the left hand side of the Brahmâ’s body.
13	16	The two sons Priyavrata and Uttânapâda were born of Manu in the womb of S’atarûpâ and the three daughters, very beautiful and fair complexioned, were also born of him.
13	17	Creating then, the Bhagavân, the lotus born Brahmâ built the beautiful Brahma-loka, on the top of the Meru mountain.
13	18	Then the Bhagavân Visnu built the Vaikuntha city on the top of all the lokas or worlds to dwell with his consort Laksmî.
13	19	Mahâdeva, too, built the exceedingly beautiful Kailâs’a and stayed there with his Bhûtas and played with them at his will.
13	20	The third Loka termed Heaven was built on the top of Meru, decorated with various precious gems and jewels and stones. It was fixed as the abode of Indra.
13	21-22	When the great ocean was churned, Pârijâta, the best of all the trees, the elephant Airâvata with four tusks, the Heavenly cow yielding the milk of all desires, the Uchchais’ravâ horse and Apsarâs, Rambhâ and others, arose and were taken by Indra. These became the ornaments of Heaven.
13	23	The Moon and Dhanvantarî, the great phyisician also came out of the churning of the ocean. These surrounded with many other members began to shine, being situated above the Heavens.
13	24	O King! Thus the three varieties, human beings, Devas, and Tiryakas (birds, etc.) and their great subvarieties sprang up.
13	25	The four classes of Jîvas, Andaja (born from the eggs), Svedaja (born out of sweats), Udbhija (plants, etc.) and Jarâyujâ (men, etc.) were created, being endowed with the fruits of their past auspicious or inauspicious Karmas, as the case may be.
13	26	Brahmâ, Visnu, and Mahes’a began to play and walk about at their leisures in their respective spheres, after they finished all their creations.
13	27	Thus the wheel of creation being started, the Great God Bhagavân Visnu Achyuta remained in sport with Mahâ Laksmî in His own sphere Vaikuntha.
13	28	Then Bhagavân Visnu, while sitting one day in Vaikuntha, got in his mind the memory of that beautiful island, called Mani Dvîpa, adorned with precious stones, gems and jewels.
13	29-33	O King! In this Mani Dvîpa, the Bhagavân Visnu got the vision of the Mahâ Mâyâ and the auspicious mantra. He now thought to celebrate a Yajña in honour of the Devî, when he recollected the highest Energy, the Great Goddess. He then went out of his abode and invited Brahmâ, Mahes’vara, Kuvera, Indra, Varuna, Fire, Yama, Vas’istha, Kas’yapa, Daksa, Vâmadeva, Brihaspati and others and began to collect lots of materials necessary for the Devî sacrifice. Selecting a site Sâttvik, beautiful, and possessing great spiritual powers, Visnu erected, with the help of the great artists and engineers, a wide capacious sacrificial hall, and for the due celebration and fulfilment of it, appointed twenty seven priests; who pledged a solemn vow to complete it duly.
13	34	When the big altar and chiti (pile of wood for burning, stack of sacrificial bricks) were finished, the Brâhmanas began to recite slowly the Devî mantrams with their root mantrams.Note :-- Chiti, lit pile of wood for burning, is perhaps the Mûlâdhâra, the sacral plexus, where the fire called Kundalinî is first kindled by processes of Yoga.
13	35-37	Then the profuse quantities of ghee were offered as oblations to to the Sacred Fire. Thus when the Homa, (offering oblations of ghee to the fire) ceremony was finished elaborately and conforming to the rules of the S’âstras, the sweet and melodious Heavenly voice was heard in the air, addressing Visnu Bhagavân, thus :-- O Visnu! Let You be the supreme amongst the gods; honour and worship shall be Thine first; and you would be the most powerful of the Devas. Indra together with Brahmâ, and the other Devas, all will worship You.
